,Unnamed: 0,song,songcode,artist,danceability,energy,acousticness
238,238,Si me dices que sí (feat. Nicky Jam),3noN1TxpjbjjmKqssghvg8,Cosculluela,0.67,0.679,0.189
239,239,"Diles (feat. Arcangel, Nengo Flow, Dj Luian & Mambo Kings)",2FrnTVSHjgnEylKGdHRUK1,"Ozuna, Bad Bunny, Farruko, Ñengo Flow",0.805,0.582,0.0971
240,240,El Perdedor (feat. Yandel) - The Remix,4QsPTKvdpgkA7mBAvclZTa,Maluma,0.751,0.742,0.367
241,241,Hasta el Amanecer,5Fim1gaXBgsiFfsQAfQSDS,Nicky Jam,0.832,0.608,0.282
242,242,Sin Contrato,3yHJs5NmQk2ROAWCfjniXV,Maluma,0.748,0.866,0.111
243,243,Sin Contrato (feat. Don Omar & Wisin) - Remix,2xNZeeqmwMPVKnD7FSQfgt,Maluma,0.733,0.907,0.0264
244,244,Noche Loca,0gzcET27nREY6aD8LJU9wD,"Marama, Rombai",0.752,0.753,0.104
245,245,Hymn for the Weekend - Seeb Remix,1OAiWI2oPmglaOiv9fdioU,Coldplay,0.564,0.849,0.00868
246,246,Baila,3iS4VBJ3Bg1HyL3e6WNpgi,Agapornis,0.796,0.838,0.244
247,247,Locuras contigo,5jMvnSyOgGY8JpvHqeyVOg,Rombai,0.723,0.774,0.179
248,248,Comerte a Besos,4UHZMWgKDjJ1zS0t6f6qPv,"Pijama Party, Cande Buasso",0.808,0.59,0.0319
249,249,Llegaste tú (feat. Reykon),79Bm3DTEYuQsDpUVHbSRsL,Sofía Reyes,0.698,0.868,0.259
250,250,Te Vas - Version Cumbia,0j8zA8KrITjLVoAm3H3X6u,"aLee DJ, Zeta Music",0.646,0.784,0.128
251,251,Ruleta Rusa,77KHmKnBmVGTjRCeMVXpWH,Kevin Roldan,0.614,0.58,0.308
252,252,Would I Lie to You - Radio Edit,4PdJSsESm34djLfBde9Pr2,"David Guetta, Cedric Gervais, Chris Willis",0.671,0.826,0.00718
253,253,Pull-Up,1SYqEFrLotYNBTJbNXKEa5,Jason Derulo,0.643,0.759,0.00258
254,254,Deja De Llorar,3tddzXTgneWrkV2cYNUBZe,El Polaco,0.75,0.943,0.279
255,255,Pájaro Cantor,16rQTTMtbn0ODLyflr0O6Q,Abel Pintos,0.611,0.87,0.115
256,256,Lo Intentamos,4Kzk0koKwzCMiIx4rAqCZp,Marama,0.778,0.86,0.169
257,257,Amor y dolor,4efQTJSX6Jca1hHZNi74Zd,"Carlos Baute, Alexis y Fido",0.771,0.825,0.305
258,258,Se Pone Loca,0FVuUna31PTRmWGLs8W1o4,"CantoParaBailar, Lucas Sugo",0.499,0.879,0.158
259,259,Picky,4tPL9PeVZY4c0jUPtSD5nx,Joey Montana,0.783,0.748,0.147
260,260,"Sola (Remix) [feat. Daddy Yankee, Wisin, Farruko, Zion & Lennox]",5q2JbCNi4FcnglgPfxcV65,Anuel AA,0.639,0.869,0.27
261,261,Mi tesoro (feat. Nicky Jam),5HABnFSYvl6mTmg8nSdzHa,Zion & Lennox,0.725,0.711,0.0821
262,262,Cake By The Ocean,2aFiaMXmWsM3Vj72F9ksBl,DNCE,0.774,0.764,0.156
263,263,El Perdedor,1iEwyiSLAunPR6uouANE0O,Maluma,0.702,0.73,0.425
264,264,Hasta la luna,1A3yLIqelu1D7MCtw06Cu7,#TocoParaVos,0.837,0.605,0.0124
265,265,El chisme,4VXejnj5WgM6H72ct2fSgQ,Reykon,0.723,0.929,0.119
266,266,Encantadora (feat. Farruko & Zion & Lennox) - Remix,0EpFfFZpCuqYFzHvxOtrZS,"Yandel, Egbert Rosa aka Haze",0.644,0.895,0.172
267,267,Era Tranquila,5OqaLWo9WbNPWDilrwNwzt,Marama,0.775,0.882,0.0922
268,268,Papi Shampu,0o221VNm4azkzYYLtxDGgV,Papichamp,0.629,0.763,0.0831
269,269,Ginza,5N8nNuTmIzkZOfcxXlygUw,J Balvin,0.763,0.812,0.187
270,270,Me Reclama,4ojwGTehgBRAg52jbFgzJg,"Mambo Kingz, DJ Luian, Luigi 21 Plus, Ozuna",0.755,0.72,0.348
271,271,Ando buscando (feat. Piso 21),7BwJtE8KSbCQKOCTIAY3jX,Carlos Baute,0.712,0.841,0.0685
272,272,Que Raro,3kg9JvQe6QJFKUQCN1oIQz,"Feid, J Balvin",0.743,0.771,0.396
273,273,Si Te Dejas Llevar (feat. Juanka),7rDi4fIeHSM3KAUYAKYMMN,Ozuna,0.745,0.874,0.097
274,274,Si Ella Quisiera - Remix,0A2h9QjoPdbVwa9LFiijqM,"Justin Quiles, Yandel, Gadiel",0.777,0.687,0.0385
275,275,Baila Conmigo,772io14jrMTxGJbijtDccQ,"Juan Magán, Luciana",0.875,0.709,0.0866
276,276,Hasta Que Se Seque el Malecón (feat. Farruko) - Remix,6sMPwcpYtxm1mlgYbp1B0t,Jacob Forever,0.785,0.838,0.362
277,277,Si ella quisiera,7cIkMEpDhT7Vpw1FHOQqKC,Justin Quiles,0.77,0.612,0.0789
278,278,De Pies A Cabeza,2CkHE54EH44Qj945ynQRw7,"Maná, Nicky Jam",0.695,0.814,0.0571
279,279,Nena,347TStOSY6IOqMB84Rpxwk,Marama,0.75,0.716,0.11
280,280,No Me Olvides,7LDUiraavMZ6mb8hK3mXkj,La Beriso,0.402,0.767,0.0513
281,281,Yo te propongo,0YFoSD5VhoVrRbrnFERpVM,Rombai,0.851,0.867,0.0514
282,282,El Perdón,7qCAVkHWZkF44OzOUKf8Cr,"Nicky Jam, Enrique Iglesias",0.628,0.69,0.446
283,283,Ya No Hay Nadie Que Nos Pare,6c9eHvNPci0RsK8Er0QI6v,"TINI, Sebastian Yatra",0.345,0.648,0.305
284,284,Acércate (feat. Nicky Jam) - Remix,35OC6rMxa8lJi8eDiUVShS,De La Ghetto,0.745,0.875,0.0659
285,285,Hello,1PGENMzwUy16wlpZiuLS65,"KAROL G, Ozuna",0.806,0.82,0.449
286,286,Dueles,1iRvhKiXRElIH2Uf4gd95P,Jesse & Joy,0.531,0.834,0.277
287,287,Trumpets,5dH7o4TP3HYLvCjo4QAhhv,"Sak Noel & Salvi, Sean Paul",0.676,0.708,0.00251
288,288,Pierde Los Modales,4r3itKA9HEJo48RG65OEnt,"J Balvin, Daddy Yankee",0.769,0.764,0.194
289,289,Otra copa (feat. Farruko),5KX51uLJYo1S1MmITG7lHD,Justin Quiles,0.754,0.618,0.213
290,290,Loquita,2xjcDF21U2ccgE2LEeiMbf,Marama,0.698,0.694,0.284
291,291,Le Hace Falta un Beso,300xUYXWhFA6Q1sbNvVItP,Agapornis,0.753,0.811,0.117
292,292,Deja Que Te Bese,0s6yB0ZFl1LvYHAnGhXFga,"Alejandro Sanz, Marc Anthony",0.703,0.915,0.146
293,293,This Girl (Kungs Vs. Cookin' On 3 Burners),0tICYNayWWhH9GPeFrfjfD,Kungs,0.793,0.729,0.08
294,294,743,08WLghN4UZFMGN532uvako,Miranda!,0.849,0.759,0.0951
295,295,En La Intimidad,0QetVR4wwvyiTezQeFNdeZ,Ozuna,0.749,0.671,0.0446
296,296,Corazon De Seda (feat. Ozuna),0uRHot8ml8U8cYVwwzMwNT,Klasico,0.841,0.694,0.0759
297,297,Mata,6h8rrNrOCdBbz37IhcvApT,Marka Akme,0.811,0.676,0.342
298,298,Madrugada,4SGCn3ZVXa7bepHuAdQvC9,La Beriso,0.637,0.455,0.165
299,299,Hola,03h8eaVgdJJ14cCKiO4ONX,Joey Montana,0.639,0.828,0.0545
300,300,Ego,27xe7DYBq1xD5LIfkIrpAj,Lali,0.556,0.756,0.192
301,301,Su Novio Anterior,64CvAy6EPQpxCNbW2LNze9,"El Villano, J-One, Newyorkeeno",0.864,0.615,0.039
302,302,Ya Me Enteré,0lPXFrKyl8HkdQ2E6NmNja,Reik,0.619,0.452,0.502
303,303,Andas En Mi Cabeza - Remix,733ybNEEEXHYxfk8sK6MRO,"Chino & Nacho, Daddy Yankee, Don Omar, Wisin",0.72,0.933,0.205
304,304,Dame la Mano,2zrcunkMh2pG74NKLQagf7,Los Bonnitos,0.741,0.907,0.0901
305,305,Crimen,3oqWr0jDWNXxWufNogGREp,Gustavo Cerati,0.537,0.502,0.44
306,306,"Un Polvo (feat. Bad Bunny, Arcángel, Ñengo Flow & De La Ghetto)",01vHGJRvJ6EZW9KO8NtZpi,"Maluma, Arcangel",0.811,0.681,0.673
307,307,The Scientist,75JFxkI2RXiU7L9VXzMkle,Coldplay,0.557,0.442,0.731
308,308,Por Fin Te Encontré,3GpvoKKWZyTwgbLEM9RmWM,"Cali Y El Dandee, Juan Magán, Sebastian Yatra",0.641,0.826,0.0536
309,309,Cheap Thrills Remix (feat. Nicky Jam),59iNA6gwthoTJ6IgpBGGHW,Sia,0.534,0.749,0.0776
310,310,Tan Fácil,1TxgZRcy3kZ7JaEp88MDbC,CNCO,0.706,0.884,0.292
311,311,Una Cerveza,3LNZSTiwQYL7BnTfHvIOII,Rafaga,0.747,0.907,0.316
312,312,Faded,7gHs73wELdeycvS48JfIos,Alan Walker,0.589,0.651,0.0291
313,313,Light It Up (feat. Nyla & Fuse ODG) - Remix,0L7loeTIg6akW84aEQZpCT,Major Lazer,0.746,0.877,0.0375
314,314,Creo,5Bi9Cq5oVFy1OtUgecbegZ,Callejeros,0.382,0.912,0.00169
315,315,Rompecabezas de Amor,6qs5C2MEAHfF2jUdEzpWut,Las Pastillas del Abuelo,0.597,0.64,0.646
316,316,Te busco (feat. Nicky Jam),6wHm04cn5HxK6pE2ITEdUS,Cosculluela,0.743,0.773,0.202
317,317,Abrazame,1n9hIe71hmoQKQpA7ClT9O,Rombai,0.732,0.855,0.0496
318,318,La Mordidita (feat. Yotuel),00i0O74dXdaKKdCrqHnfXm,Ricky Martin,0.725,0.903,0.0344
319,319,Puente,6gwaa6ElIixNTvu6RwkMyo,Gustavo Cerati,0.444,0.471,0.00161
320,320,Cuando Pase El Temblor - Remasterizado 2007,3uMYq07Kj5m564OQwdSCrD,Soda Stereo,0.652,0.607,0.0314
321,321,"La Ocasion (feat. Arcangel, Ozuna & Anuel Aa)",498YWgZPJWIA4lphXtCNma,"De La Ghetto, Mambo Kingz, DJ Luian",0.752,0.596,0.268
322,322,Como Te Extraño,2PlyHAHOb0kJrbfI1MFCYC,Abel Pintos,0.262,0.521,0.437
323,323,Perfect Strangers,1CUVN2kn7mW5FjkqXTR2W1,"Jonas Blue, JP Cooper",0.742,0.819,0.372
324,324,La niñera,7r8ku3BunFqO8MdxIMefaO,AX 13,0.524,0.803,0.0809
325,325,Qué Gano Olvidándote (feat. Zion & Lennox) - Versión Urbana,3H179O48ynsu9q8LOnFQZY,Reik,0.49,0.894,0.0869
326,326,Un Beso,0mDYDLR1KToBR4plxAj4O4,"Danny Paz, El Villano",0.773,0.85,0.185
327,327,Quien Dijo Amigos,5mmeEKfSZZiggiRsNF5kot,Carlitos Rossy,0.758,0.838,0.343
328,328,Aventura,1y9mv4NMheIuIUKf9hsIsy,"Pijama Party, Valentina Olguin",0.531,0.815,0.0117
329,329,Falsas Mentiras (feat. Ozuna),36JI0KHc591i9liHaFqDFG,Los De La Nazza,0.637,0.679,0.0509
330,330,Quisiera,4iPV0gcc8keTFl6qxqP73M,CNCO,0.663,0.874,0.147
331,331,Amor para un Rato,47EEKhimMiDtUfYNR5Ii58,Olvidate!,0.767,0.82,0.0222
332,332,Lean On (feat. MØ & DJ Snake),4WjH9Bzt3kx7z8kl0awxh4,Major Lazer,0.723,0.809,0.00346
333,333,Adventure of a Lifetime,69uxyAqqPIsUyTO8txoP2M,Coldplay,0.638,0.924,0.00205
334,334,Carnaval,1nO4EGuBjR75IGbFYzqPxO,Maluma,0.74,0.859,0.0365
335,335,Love My Life,1YW369EbVyjpeLE3YbsjKQ,Robbie Williams,0.543,0.686,0.00601
336,336,Pretextos (feat. Cosculluela),7HDOS7qOhBxmcsWTv29PSK,Maluma,0.829,0.712,0.253
337,337,Me Quema,5k5HXMmbU31I6cMOWnMgSQ,Paulina Rubio,0.748,0.791,0.0617
338,338,Spaghetti del Rock,6rg1MBZqggsQ5olFGTw0rr,Divididos,0.626,0.389,0.677
339,339,Sugar,494OU6M7NOf4ICYb4zWCf5,Maroon 5,0.748,0.788,0.0591
340,340,The Greatest,6bLopGnirdrilrpdVB6Um1,Sia,0.639,0.785,0.0174
341,341,Fanática Sensual,1BygxKyZjq2xjQiFMkSFGp,Plan B,0.793,0.853,0.0937
342,342,Traicionero,0sOpGWXWkxNDev51Dst3fQ,La Beriso,0.675,0.771,0.127
343,343,Todo Comenzó Bailando,2rrWhFrcSZcZQ2SDKPGKQ6,Marama,0.39,0.641,0.0738
344,344,Quiero Que Vuelvas,2Zw7rSucHm0MIph9gmNiSn,Alejandro Fernández,0.81,0.474,0.116
345,345,Linda,5L4iwTXzuuWcV0m0sEDrgj,Marka Akme,0.812,0.751,0.139
346,346,Obsesionado,5Jt4zdXTd9y1zxihiNYQI1,Farruko,0.696,0.876,0.0506
347,347,Tan Fácil (feat. Wisin) - Urban Remix,6ZvmnulA6jJY3lvveuCz77,CNCO,0.8,0.819,0.136
348,348,What Do You Mean?,3pzjHKrQSvXGHQ98dx18HI,Justin Bieber,0.845,0.567,0.59
349,349,Quiero Que Sepas,0fm7fJ4aZv6Wx0klIcyXPz,Juan Magán,0.715,0.656,0.391
350,350,La noche,1zI2cbdyNRPNQJONGMtHj2,Andrés Calamaro,0.574,0.853,0.0303
351,351,Una en un Millón - Remix,2BesEfIHzUb7viZwUkSAhE,"Alexis y Fido, Fonseca, Kevin Roldan",0.792,0.822,0.525
352,352,Chica Brasileña,5gwCA6eUUqFNg5VVWo2Yzo,El Super Hobby,0.599,0.794,0.606
353,353,El Pecado,5waUXf92wjHTSOmSQz02W4,Ozuna,0.74,0.645,0.507
354,354,No Money,0gb1J5UrTpzaU1s3nupgCd,Galantis,0.671,0.916,0.0282
355,355,Me Rehúso,6De0lHrwBfPfrhorm9q1Xl,Danny Ocean,0.744,0.804,0.0231
356,356,Me Llamas,3jpqMaJREkmVDYlRvW1qWC,Piso 21,0.776,0.735,0.139
357,357,Muchachita,0B38YZydPDJz9N4uR9hULg,Bonny Lovy,0.688,0.884,0.0273
358,358,Gyal You A Party Animal,1mSzZKMIPZIkn3jFV7v62b,Charly Black,0.599,0.838,0.0272
359,359,Middle,4OZEu0Vwq0RB2LAq14v99n,"DJ Snake, Bipolar Sunshine",0.611,0.7,0.0199
360,360,Ando,5a9pr1jMpFgOL9o8HHZU7z,Bonny Lovy,0.721,0.83,0.152
361,361,Alone,0JiVRyTJcJnmlwCZ854K4p,Alan Walker,0.676,0.929,0.186
362,362,Embriágame (feat. Don Omar) - Remix,1WOJTQfNUEkLlsinPP95VM,Zion & Lennox,0.636,0.803,0.155
363,363,Para Enamorarte,3B21fRFqPLmTd9zAlK0I8A,CNCO,0.817,0.676,0.0924
364,364,Stitches,1WP1r7fuvRqZRnUaTi2I1Q,Shawn Mendes,0.746,0.754,0.0152
365,365,Quítate la Pena,3c8h1GHA8u6F82ky6CE3LX,Piso 21,0.662,0.797,0.332
366,366,Quien Será,7mePSuy5mUOuCvzQaIKULW,Bonny Lovy,0.757,0.719,0.298
367,367,Encantadora,7LABrQFfRYcZUqUwng0Heb,Yandel,0.662,0.874,0.147
368,368,Kill Em With Kindness,7KxhSJOYiqCDclXDBNlFSZ,Selena Gomez,0.757,0.884,0.00795
369,369,All of Me,2q6tgiA9tpb6DMguABwCWE,John Legend,0.422,0.264,0.922
370,370,Sex,5DA77EqppDmCTWGovd4oTP,"Cheat Codes, Kris Kross Amsterdam",0.51,0.692,0.00451
371,371,Qué Gano Olvidándote,7iXRsjttPa62GpOcqsx1aE,Reik,0.593,0.691,0.141
372,372,Cheap Thrills (feat. Sean Paul),378iszndTZAR4dH8kwsLC6,Sia,0.592,0.8,0.0561
373,373,When I Was Your Man,0B7wvvmu9EISAwZnOpjhNI,Bruno Mars,0.601,0.271,0.937
374,374,Hymn for the Weekend,3RiPr603aXAoi4GHyXx0uy,Coldplay,0.491,0.693,0.211
375,375,Chandelier,4VrWlk8IQxevMvERoX08iC,Sia,0.399,0.787,0.0197
376,376,Let Me Hold You (Turn Me On),0lmdsH1MIoLsMymnNpd6HU,"Dante Klein, Cheat Codes",0.68,0.774,0.101
377,377,Bohemian Rhapsody - Remastered 2011,1AhDOtG9vPSOmsWgNW0BEY,Queen,0.414,0.404,0.271
378,378,Malandramente,7DRP2VOMpy1rrk3iYFLCW9,"DENNIS, MC Nandinho, Nego Bam",0.91,0.804,0.177
379,379,A Thousand Years,6lanRgr6wXibZr8KgzXxBl,Christina Perri,0.421,0.407,0.309
380,380,Tú y yo (feat. Daddy Yankee),5Hiu520lWG4YPrMugnNnkP,Tommy Torres,0.507,0.583,0.0509
381,381,En Ésta No,1zRqRmZyE0bgXkSoVVaCwK,Sin Bandera,0.592,0.503,0.358
382,382,Pumped Up Kicks,7w87IxuO7BDcJ3YUqCyMTT,Foster The People,0.733,0.71,0.145
383,383,Final Song,4qqArAiTPueDxIp7cf87h7,MØ,0.695,0.672,0.014
384,384,Fast Car,6OZh916QF8XNunWaP97WEZ,"Jonas Blue, Dakota",0.459,0.587,0.453
385,385,This One's for You (feat. Zara Larsson) (Official Song UEFA EURO 2016),46NBoIAHrmR7qcUGCIFEjR,David Guetta,0.367,0.915,0.0022
386,386,Counting Stars,5edBgVtRD0fvWk140Sl21T,OneRepublic,0.662,0.71,0.0603
387,387,Hello,4sPmO7WMQUAf45kwMOtONw,Adele,0.481,0.451,0.336
388,388,Caminar de Tu Mano,7cCRlUf8ayOJtTlWN7g8Ni,"Río Roma, Fonseca",0.645,0.872,0.29
389,389,Mayor Que Yo 3,0bMRpUsk1IWi5O2NIkWsqR,"Luny Tunes, Daddy Yankee, Wisin, Don Omar, Yandel",0.756,0.957,0.0918
390,390,She Will Be Loved - Radio Mix,4llK75pXNWZz6KAho2Gp16,Maroon 5,0.651,0.663,0.228
391,391,Me Soltaste,02yD6Wmpx5kLAoXLQOnuEb,Jesse & Joy,0.4,0.398,0.786
392,392,Can't Feel My Face,6RsWqX8zABZLhZydXxEFOm,The Weeknd,0.702,0.77,0.124
393,393,Lush Life,1rIKgCH4H52lrvDcz50hS8,Zara Larsson,0.694,0.712,0.132
394,394,Desde Que la Vi,7cSzVyvsFzHOGIxX540DVd,Bonny Lovy,0.823,0.671,0.289
395,395,Wonderwall - Remastered,5qqabIl2vWzo9ApSC317sa,Oasis,0.378,0.896,0.000452
396,396,Runaway (U & I),46lFttIf5hnUZMGvjK0Wxo,Galantis,0.506,0.805,0.00711
397,397,Mi Verdad (feat. Shakira),3YmA3gZqlXl0MkwhkVKxRy,Maná,0.857,0.561,0.435
398,398,Deu Onda,0EPxmvsG1BY5td4aTOkWBF,MC G15,0.931,0.604,0.456
399,399,Loka,257tme6AhneIKAqVF1HTH4,"Simone & Simaria, Anitta",0.642,0.834,0.0778
400,400,Eu Sei de Cor - Ao Vivo | Acústico,45wqPwIH4A5cr2IyyD4WKf,Marília Mendonça,0.855,0.601,0.424
401,401,Medo Bobo - Ao Vivo,2CW04trIoYMbroZWDzPAjs,Maiara & Maraisa,0.599,0.65,0.695
402,402,Te Assumi Pro Brasil - Ao Vivo,2d3TbSkAscvT3QRQalq6uT,Matheus & Kauan,0.63,0.827,0.237
403,403,Meu Coração Deu PT - Ao Vivo,6zCqeUUqLb2CapBmVwAHll,"Wesley Safadão, Matheus & Kauan",0.647,0.93,0.0916
404,404,10% - Ao Vivo,2wFnRPjuqwNySFiK0Qfg8L,Maiara & Maraisa,0.632,0.95,0.482
405,405,Sim ou não (participação especial Maluma),4FxumkF81ICxITeqxx4nK9,Anitta,0.818,0.84,0.433
406,406,Decide Aí - Na Praia / Ao Vivo,0jIitZeIQRTaZgFQf2WpGK,Matheus & Kauan,0.607,0.869,0.0827
407,407,Infiel - Ao Vivo,38MpAndIjGAyVdcC6npX95,Marília Mendonça,0.852,0.684,0.686
408,408,"Eu, Você, O Mar e Ela",000xYdQfIZ4pDmBGzQalKU,Luan Santana,0.509,0.803,0.684
409,409,Paredes - Ao Vivo,2GfxgssRHvY1azHtaRqKoK,Jorge & Mateus,0.619,0.925,0.176
410,410,E Essa Boca Aí? - Ao Vivo,6vve9WKW5I7fQzkU8dNsUE,Bruninho & Davi,0.585,0.984,0.357
411,411,Malbec (Part. DENNIS) (feat. DENNIS) - Ao Vivo,5SnQDj5REQVvAdSlhqkEcE,Henrique & Diego,0.702,0.957,0.419
412,412,50 Reais,2DAGCHu5aoo2FOjmtU9ojo,"Naiara Azevedo, Maiara & Maraisa",0.778,0.826,0.206
413,413,Como Faz Com Ela - Ao Vivo,2Gvn46nwyQhUnQiFhlP7WX,Marília Mendonça,0.655,0.913,0.427
414,414,O Nosso Santo Bateu - Na Praia / Ao Vivo,6SwI4OplF8m5NH8wHKIps8,Matheus & Kauan,0.482,0.735,0.227
415,415,Homem de Família - Ao Vivo,12wiyBZqQ3mOU7AfygXJCw,Gusttavo Lima,0.703,0.84,0.662
416,416,Como É Que a Gente Fica - Ao Vivo,41mt7YrfLrIc4EQJZFCJtw,Henrique & Juliano,0.497,0.834,0.654
417,417,Tumbalatum,4aAq1afusFG6jRiOSHQZvN,MC Kevinho,0.94,0.758,0.588
418,418,Olha a Explosão,6m2LNopVJKsvBB9l7Z1rwn,MC Kevinho,0.774,0.611,0.109
419,419,Ou Some Ou Soma - Ao Vivo,3dRBzTOu9polrH9U6Vh2zw,Jorge & Mateus,0.661,0.918,0.0291
420,420,Louca de Saudade - Ao Vivo,2InJDvDcA4RXEeA9njdibl,Jorge & Mateus,0.728,0.739,0.539
421,421,Ela Só Quer Paz,3mTUqLbtWm2DAEwvQTyu4d,Projota,0.667,0.669,0.0173
422,422,Sosseguei - Ao Vivo,1xFgXCY8Zvo76gHg4RgUaU,Jorge & Mateus,0.58,0.768,0.485
423,423,Na Hora da Raiva - Ao Vivo,0Zu7NVn4IvfYuEIrD11UVr,Henrique & Juliano,0.55,0.878,0.321
424,424,Pra Sempre Com Você - Ao Vivo,2KGv51jgAz8OTjNPyRryfq,Jorge & Mateus,0.625,0.888,0.384
425,425,A Rosa E O Beija-Flor - Na Praia / Ao Vivo,4GQVVsUnMbZeKIx9vguKlg,Matheus & Kauan,0.46,0.937,0.0699
426,426,Vou Voando - Ao Vivo,1WCn5QBp0Kl9uHrR0J02GS,Jorge & Mateus,0.608,0.863,0.116
427,427,Flor e o Beija-Flor - Ao Vivo,0phVJ23NJlruwtt1XCm94N,"Henrique & Juliano, Marília Mendonça",0.461,0.477,0.801
428,428,Nada Nada - Ao Vivo,0GR7ZABhVF9GbxghIx2RRv,Henrique & Juliano,0.606,0.947,0.306
429,429,Estaca Zero,5OZqnhkGUxuSuW2P7CzH7y,"Luan Santana, Ivete Sangalo",0.639,0.746,0.757
430,430,Our Way,7hA7pMp2Vr1OCC4sWYwaMG,"FTampa, Kamatos",0.569,0.805,0.0407
431,431,Seu Polícia - Ao Vivo,7CmuLM2vfzA78iHeqastoP,Zé Neto & Cristiano,0.687,0.878,0.361
432,432,O Verão Está Chegando,4jswhbcaGqFe8v5uSHlqyb,Mc Davi,0.821,0.85,0.273
433,433,Partiu,1LTxGBL6yKtfmW3K8EvbSY,MC Kekel,0.825,0.83,0.601
434,434,Sou eu,1Tn0msQvQMbD6woO9VnEG3,LUDMILLA,0.837,0.881,0.0357
435,435,Você Merece Cachê - Ao Vivo,1ypcU9264wnBwPvmrIy4fx,"Israel Novaes, Wesley Safadão",0.571,0.911,0.708
436,436,Impasse - Ao Vivo,5s2ydrmJOiPeZGx4S4X8Aw,"Marília Mendonça, Henrique & Juliano",0.564,0.619,0.751
437,437,Regime Fechado - Ao Vivo,6UZJOc2HBrTp9DYfir9N8n,Simone & Simaria,0.673,0.877,0.0613
438,438,Amei Te Ver,4owo0j5bw45IqiHxsTzcd6,Tiago Iorc,0.772,0.588,0.0582
439,439,Bumbum Granada,4SCH5CuivFcShLpTg8lYOf,Mc's Zaac & Jerry Smith,0.965,0.811,0.314
440,440,Que Sorte A Nossa - Live,4rWCLK8mfQ6JpArmgIT8aK,Matheus & Kauan,0.56,0.678,0.537
441,441,Bom,25SL3ZSbEGtu4oU14xllMQ,LUDMILLA,0.815,0.904,0.467
442,442,Aquele 1% - Ao Vivo,62LiYpeFoJaixqkaNRGg47,"Marcos & Belutti, Wesley Safadão",0.43,0.919,0.699
443,443,Suíte 14 (feat. Mc Guimê) - Ao Vivo,4lbPwb1Beo7JU2VwuJRTeR,"Henrique & Diego, MC Guime",0.676,0.935,0.178
444,444,O Que Falta Em Você Sou Eu - Ao Vivo,3XSefjiSHsD34F7clH84xa,Marília Mendonça,0.67,0.671,0.134
445,445,Agora Eu Quero Ir,2yGnStdGP0V45lPXAJpmDb,ANAVITÓRIA,0.733,0.308,0.475
446,446,Parece Piada - Ao Vivo,3cS6YsU197mrdPTyR7nbp7,Henrique & Juliano,0.604,0.897,0.537
447,447,Fala a Verdade - Ao Vivo,3QhJAGDdxt749dFveYVy4M,"Maiara & Maraisa, Jorge & Mateus",0.553,0.962,0.572
448,448,Na Ponta Ela Fica,1OtZIaJBXo3Pe6nfaMsjKT,Delano,0.843,0.569,0.288
449,449,Nada Bom II,0Mh4id8WvrTFOB9RiVitrB,"Costa Gold, Luccas Carlos, Don L",0.758,0.5,0.364
450,450,Incerteza - Na Praia / Ao Vivo,1FTsXXwai3jVXhBTLd4e4L,Matheus & Kauan,0.575,0.784,0.0396
451,451,Singular,3eGK0WFi6ISJ9UZA6Za4HX,ANAVITÓRIA,0.744,0.303,0.684
452,452,Fantasma,5Nw3HvX6k8cB7NjEkqJkij,"Luan Santana, Marília Mendonça",0.675,0.654,0.772
453,453,Quase um Casal - Ao Vivo,3BhctwMUY5Y9xmes194QTq,Maiara & Maraisa,0.609,0.956,0.548
454,454,That's My Girl,2ACOWPLUe4A4KuQ5ioD2od,Fifth Harmony,0.596,0.851,0.0358
455,455,Sentimento Louco - Ao Vivo,5YdC74tZejyq3vurDOLFYz,Marília Mendonça,0.674,0.722,0.17
456,456,Essa mina é louca (Participação especial de Jhama),5Bn6W4bwH7Bw5nMvn8V4xF,Anitta,0.645,0.806,0.386
457,457,Turutum,3pM81OKNrV6d2zJb76nQ6M,MC Kevinho,0.887,0.884,0.404
458,458,Pé Direito,6V3J5pbU5yBvB5zxPSyP5v,Mc Davi,0.796,0.586,0.59
459,459,Duvido Você Não Tomar Uma - Ao Vivo,6S8yTw0KfidwuAq5Y6Bygj,Simone & Simaria,0.707,0.849,0.557
460,460,Cheia de Marra,4gvePWCd0GfkC40QshflUy,Mc Livinho,0.588,0.497,0.67
461,461,Deixa a Gente Quieto - Ao Vivo,4PNi30UilK0CZi2z9wegMQ,"João Bosco & Vinicius, Henrique & Juliano",0.456,0.87,0.57
462,462,Solteiro de Novo - Ao Vivo,0Or4rCFurYpUxYh0bbpxRY,"Wesley Safadão, Ronaldinho Gaúcho",0.629,0.954,0.0893
463,463,Me Espera,4xHkRNzzHtj3O3Z1pjYWRC,"Sandy, Tiago Iorc",0.546,0.36,0.237
464,464,Oitava Dose - Na Praia 2 / Ao Vivo,43F1e4glaVnVe3DXOU3Xum,Matheus & Kauan,0.601,0.792,0.14
465,465,Tudo de Bom,5XRtwljsug3r3XOBy9Bndu,Mc Livinho,0.825,0.647,0.182
466,466,Me & You (feat. IRO),2WTCoQLkQ9FPdvThkf8nN1,Alok,0.78,0.63,0.166
467,467,Raspão (feat. Simone & Simaria) - Ao Vivo,6gquljDBW7rE6mCBzmTRxo,Henrique & Diego,0.598,0.885,0.255
468,468,Você Faz Falta Aqui - Ao Vivo | Acústico,19Ggp86mkEnRw93u91IJPO,Maiara & Maraisa,0.815,0.674,0.498
