,id,rank,song,date,artist,regioncode,songcode,streams
184,2020-12-18_185_us,185,Take It To Trial (feat. Yak Gotti),2020-12-18,"Young Stoner Life, Young Thug, Gunna",us,6aKDdFwPJLgHT4aNktrQmb,"1,948,345"
185,2020-12-18_186_us,186,BOP,2020-12-18,DaBaby,us,6Ozh9Ok6h4Oi1wUSLtBseN,"1,940,120"
186,2020-12-18_187_us,187,Go Crazy,2020-12-18,"Chris Brown, Young Thug",us,1IIKrJVP1C9N7iPtG6eOsK,"1,933,315"
187,2020-12-18_188_us,188,No Role Modelz,2020-12-18,J. Cole,us,62vpWI1CHwFy7tMIcSStl8,"1,931,226"
188,2020-12-18_189_us,189,Roses - Imanbek Remix,2020-12-18,SAINt JHN,us,0zLCBJZSiELJf02ucPP9wb,"1,927,871"
189,2020-12-18_190_us,190,hot girl bummer,2020-12-18,blackbear,us,2mt1IqcFyY1zmYZT8Q3xw9,"1,913,345"
190,2020-12-18_191_us,191,Santa's Coming for Us,2020-12-18,Sia,us,1N1ZpYUJc9fwrqk53FGgWv,"1,910,098"
191,2020-12-18_192_us,192,Adore You,2020-12-18,Harry Styles,us,3jjujdWJ72nww5eGnfs2E7,"1,904,220"
192,2020-12-18_193_us,193,Frosty The Snowman,2020-12-18,Ella Fitzgerald,us,65irrLqfCMRiO3p87P4C0D,"1,901,931"
193,2020-12-18_194_us,194,Real Shit (with benny blanco),2020-12-18,Juice WRLD,us,3uVPLtkmDu8pDkYEAVqbgS,"1,901,461"
194,2020-12-18_195_us,195,Glittery - From The Kacey Musgraves Christmas Show,2020-12-18,"Kacey Musgraves, Troye Sivan",us,4dFtIGQBrYjiskk7fN5Wmx,"1,900,871"
195,2020-12-18_196_us,196,Ballin' (with Roddy Ricch),2020-12-18,Mustard,us,3QzAOrNlsabgbMwlZt7TAY,"1,895,378"
196,2020-12-18_197_us,197,BICHOTA,2020-12-18,KAROL G,us,7vrJn5hDSXRmdXoR30KgF1,"1,892,394"
197,2020-12-18_198_us,198,Jingle Bells - Remastered 1999,2020-12-18,Frank Sinatra,us,4HEOgBHRCExyYVeTyrXsnL,"1,891,419"
198,2020-12-18_199_us,199,Hate The Other Side (with Marshmello & The Kid Laroi),2020-12-18,"Juice WRLD, Polo G",us,0ada5XsQGLPUVbmTCkAP49,"1,884,624"
199,2020-12-18_200_us,200,Black Magic (feat. Skylar Grey),2020-12-18,Eminem,us,50le2HSqQAIqB4BGD4cE9e,"1,880,684"
200,2020-12-18_1_ar,1,DÁKITI,2020-12-18,"Bad Bunny, Jhay Cortez",ar,4MzXwWMhyBbmu6hOcLVD49,"3,387,254"
201,2020-12-18_2_ar,2,BICHOTA,2020-12-18,KAROL G,ar,7vrJn5hDSXRmdXoR30KgF1,"3,219,242"
202,2020-12-18_3_ar,3,Si Me Tomo Una Cerveza,2020-12-18,"Migrantes, Alico",ar,3lCbsHaN1wCxyDzcNN2x4N,"3,105,935"
203,2020-12-18_4_ar,4,Bésame,2020-12-18,"El Reja, Lira",ar,5uD4fcXch2qE5LYeyDipA1,"2,455,540"
204,2020-12-18_5_ar,5,"Nathy Peluso: Bzrp Music Sessions, Vol. 36",2020-12-18,"Bizarrap, Nathy Peluso",ar,78SeXVRJ7KCqVmOwTiFjnI,"2,402,430"
205,2020-12-18_6_ar,6,LA NOCHE DE ANOCHE,2020-12-18,"Bad Bunny, ROSALÍA",ar,2XIc1pqjXV3Cr2BQUGNBck,"2,021,536"
206,2020-12-18_7_ar,7,BEBÉ,2020-12-18,"Camilo, El Alfa",ar,7D7EH7MGyNHWSkqrszerI1,"2,020,516"
207,2020-12-18_8_ar,8,Hawái,2020-12-18,Maluma,ar,1yoMvmasuxZfqHEipJhRbp,"2,017,108"
208,2020-12-18_9_ar,9,Chica Ideal,2020-12-18,"Sebastian Yatra, Guaynaa",ar,21N4Buj4xsyLb218lYle61,"2,000,070"
209,2020-12-18_10_ar,10,Vida de Rico,2020-12-18,Camilo,ar,73nAK3HgQK8dak83Y2WQ8F,"1,893,705"
210,2020-12-18_11_ar,11,La Tóxica,2020-12-18,Farruko,ar,15OjBeqNX3bShsGYQbteRv,"1,824,770"
211,2020-12-18_12_ar,12,Reloj,2020-12-18,"Rauw Alejandro, Anuel AA",ar,4loQgPwJHocL3dFwLfjb1J,"1,759,536"
212,2020-12-18_13_ar,13,Jeans,2020-12-18,Justin Quiles,ar,3GtnId3Cm1Xa6joCj08nzW,"1,691,890"
213,2020-12-18_14_ar,14,L-Gante Rkt,2020-12-18,"Papu DJ, L-Gante",ar,6EHrppRT1Uj4cyShAujxFu,"1,653,674"
214,2020-12-18_15_ar,15,La Nota,2020-12-18,"Manuel Turizo, Rauw Alejandro, Myke Towers",ar,7ndTONDDRFGiPnnhOzOXxq,"1,639,508"
215,2020-12-18_16_ar,16,Relación - Remix,2020-12-18,"Sech, Daddy Yankee, J Balvin, ROSALÍA, Farruko",ar,35UUpTmrcFXNIVIN26ujXl,"1,610,865"
216,2020-12-18_17_ar,17,Hecha Pa' Mi,2020-12-18,Boza,ar,3VvA1wSxukMLsvXoXtlwWx,"1,495,093"
217,2020-12-18_18_ar,18,Parce (feat. Justin Quiles),2020-12-18,"Maluma, Lenny Tavárez",ar,4RJz8NfIe09gpKMiRUWKhJ,"1,489,212"
218,2020-12-18_19_ar,19,Una Locura,2020-12-18,"Ozuna, J Balvin, Chencho Corleone",ar,5y7DaS3jAc9eZzcSOoUIwU,"1,446,804"
219,2020-12-18_20_ar,20,Tattoo - Remix with Camilo,2020-12-18,Rauw Alejandro,ar,4G3PTss3mU33Tau7t4KbwE,"1,359,292"
220,2020-12-18_21_ar,21,Confiesalo,2020-12-18,"Maria Becerra, Rusherking",ar,1jtkP2Vj67mcBTXJgIOZsW,"1,343,009"
221,2020-12-18_22_ar,22,La Curiosidad,2020-12-18,"Jay Wheeler, DJ Nelson, Myke Towers",ar,4HYDUMY0xSpeBr0AMY9cUz,"1,299,559"
222,2020-12-18_23_ar,23,"Ay, DiOs Mío!",2020-12-18,KAROL G,ar,7x4ASXYEKfQBCewcZhK776,"1,294,873"
223,2020-12-18_24_ar,24,Verte,2020-12-18,"Nicki Nicole, Dread Mar I, Bizarrap",ar,2mMZAd3ol9wGI2WJl4XJCF,"1,276,374"
224,2020-12-18_25_ar,25,Ayer Me Llamó Mi Ex – Remix,2020-12-18,"KHEA, Natti Natasha, Prince Royce, Lenny Santos",ar,59nnGpAU3AiL2tD0o2It11,"1,270,277"
225,2020-12-18_26_ar,26,Ponte Pa' Mi,2020-12-18,Justin Quiles,ar,4C6BlqqMwjFzOXzqpTeoWR,"1,232,807"
226,2020-12-18_27_ar,27,High (Remix),2020-12-18,"Maria Becerra, TINI, Lola Indigo",ar,2HpbDdD3JLpAPMJFYCeC6o,"1,206,856"
227,2020-12-18_28_ar,28,Despeinada,2020-12-18,"Ozuna, Camilo",ar,0JAZWvvqttGFm4UMDsPQXC,"1,201,021"
228,2020-12-18_29_ar,29,Barrio Prendido,2020-12-18,"The La Planta, Nestor En Bloque, Marka Akme, MOMO, Pushi",ar,2I3qA0KslRCxFTfZnPyDhf,"1,169,040"
229,2020-12-18_30_ar,30,Mi Niña,2020-12-18,"Wisin, Myke Towers, Los Legendarios",ar,2bgcUk2A3jjKbCJ7KPquTi,"1,123,972"
230,2020-12-18_31_ar,31,Se Te Nota (with Guaynaa),2020-12-18,Lele Pons,ar,11EnQRgRMJwMAesfkB5pnu,"1,074,742"
231,2020-12-18_32_ar,32,Polvo,2020-12-18,"Nicky Jam, Myke Towers",ar,68mrW6gXHgupgSiDHgaDi5,"1,053,500"
232,2020-12-18_33_ar,33,Caramelo,2020-12-18,Ozuna,ar,5Jm4w8jmPEBTLjI9vH4fXo,"994,502"
233,2020-12-18_34_ar,34,Mamichula - con Nicki Nicole,2020-12-18,"Trueno, Bizarrap, Taiu, TATOOL",ar,0TUW9faHNaBmi89wsYGp9y,"917,813"
234,2020-12-18_35_ar,35,Mi Cuarto,2020-12-18,Jerry Di,ar,6fmQjRuo7XvRFCK2qex5hQ,"888,460"
235,2020-12-18_36_ar,36,En Tu Cuerpo - Remix,2020-12-18,"Lyanno, Rauw Alejandro, Lenny Tavárez, Maria Becerra",ar,3dEtfTtCXWW7N8WQ9FD29z,"877,646"
236,2020-12-18_37_ar,37,De Cora <3,2020-12-18,"Rauw Alejandro, J Balvin",ar,22Sh5dlwbERqJAq1fZk5b2,"841,994"
237,2020-12-18_38_ar,38,Ya No Más,2020-12-18,"Fer Palacio, DJ Alex, Santiago Saez",ar,4gQG2Ic7hnJMAcqunk4ERT,"838,541"
238,2020-12-18_39_ar,39,Cerca de tí - Remix,2020-12-18,"Tiago PZK, Lit Killah, Seven Kayne, Rusherking, Bhavi, Tobi",ar,51g3eI9dcemoeyk2mSe8wN,"819,177"
239,2020-12-18_40_ar,40,Bonita,2020-12-18,"El Reja, Agustín Casanova, The La Planta",ar,4KlrEwjhXnHLtmKauxVHJz,"812,081"
240,2020-12-18_41_ar,41,Bandido,2020-12-18,"Myke Towers, Juhn",ar,1xK1Gg9SxG8fy2Ya373oqb,"781,380"
241,2020-12-18_42_ar,42,UN DIA (ONE DAY) (Feat. Tainy),2020-12-18,"J Balvin, Dua Lipa, Bad Bunny",ar,0EhpEsp4L0oRGM0vmeaN5e,"769,359"
242,2020-12-18_43_ar,43,TE MUDASTE,2020-12-18,Bad Bunny,ar,5RubKOuDoPn5Kj5TLVxSxY,"739,323"
243,2020-12-18_44_ar,44,Tusa,2020-12-18,"KAROL G, Nicki Minaj",ar,7k4t7uLgtOxPwTpFmtJNTY,"719,418"
244,2020-12-18_45_ar,45,Enchule,2020-12-18,Rauw Alejandro,ar,0S9ZVNTNRzLMgb96tmmG1u,"698,644"
245,2020-12-18_46_ar,46,La Jeepeta - Remix,2020-12-18,"Nio Garcia, Anuel AA, Myke Towers, Brray, Juanka",ar,6bvfJf4KjonPMuPfGfy3S2,"678,561"
246,2020-12-18_47_ar,47,Playa,2020-12-18,TINI,ar,3OYk6SZD86hLCR8tCebf89,"666,580"
247,2020-12-18_48_ar,48,Ayer Me Llamó Mi Ex (feat. Lenny Santos),2020-12-18,KHEA,ar,6C6mUonH6MNdSg5pw7kOc9,"652,209"
248,2020-12-18_49_ar,49,La Luz,2020-12-18,"Sech, J Balvin",ar,5zj8WNkBrEzlI5FKeYV4ol,"648,336"
249,2020-12-18_50_ar,50,Pininfarina - Remix,2020-12-18,"Rei, Neo Pistea, Duki",ar,1mVLbFwad1wce7mAhFw2Ih,"625,299"
250,2020-12-18_51_ar,51,Favorito,2020-12-18,Camilo,ar,0jT8Nl0shPS8115is0wD2Q,"574,207"
251,2020-12-18_52_ar,52,DUDADE,2020-12-18,"Dillom, Evar, Omar Varela",ar,1mjHyr9e7uP0QisX3y7a6T,"548,246"
252,2020-12-18_53_ar,53,Tú Me Dejaste De Querer,2020-12-18,"C. Tangana, Niño de Elche, La Húngara",ar,0XinBYhf1X3kdvKQHOX971,"533,196"
253,2020-12-18_54_ar,54,2:50,2020-12-18,MYA,ar,5xlxSHnvXwT66JWYwDkEFE,"520,492"
254,2020-12-18_55_ar,55,A Mi Lado,2020-12-18,DANI,ar,6cvMmviJTZTBOFh2ohwZg6,"517,401"
255,2020-12-18_56_ar,56,No Bailes Sola,2020-12-18,"Danna Paola, Sebastian Yatra",ar,1GNSWpe2SB30zYGbNTD96b,"512,734"
256,2020-12-18_57_ar,57,CONVOY JARANA,2020-12-18,WOS,ar,09ZM0SFVkQauSIR5I3aj0g,"496,368"
257,2020-12-18_58_ar,58,Azul,2020-12-18,J Balvin,ar,2lCkncy6bIB0LTMT7kvrD1,"493,920"
258,2020-12-18_59_ar,59,Cómo estás,2020-12-18,Ke Personajes,ar,6bLvfGI2XeU5DTl8feuNrk,"479,103"
259,2020-12-18_60_ar,60,Blinding Lights,2020-12-18,The Weeknd,ar,0VjIjW4GlUZAMYd2vXMi3b,"478,682"
260,2020-12-18_61_ar,61,Previa y Cachengue 35 - Remix,2020-12-18,Fer Palacio,ar,4a0XLZUjHFHPwMBxQJD2JX,"468,843"
261,2020-12-18_62_ar,62,"Agua (with J Balvin) - Music From ""Sponge On The Run"" Movie",2020-12-18,Tainy,ar,1pqnQ41XbfKjaFu6M0eGJp,"459,206"
262,2020-12-18_63_ar,63,Don Don,2020-12-18,"Daddy Yankee, Anuel AA, Kendo Kaponi",ar,3kml9ZdpT7UYk1ugkjqOzt,"450,778"
263,2020-12-18_64_ar,64,El Mismo Aire - con Pablo Alborán,2020-12-18,Camilo,ar,5EbtodsuLbxrFDH6j5avVS,"441,173"
264,2020-12-18_65_ar,65,Watermelon Sugar,2020-12-18,Harry Styles,ar,6UelLqGlWMcVH1E5c4H7lY,"438,731"
265,2020-12-18_66_ar,66,Un Beso en Madrid,2020-12-18,"TINI, Alejandro Sanz",ar,5L3kJqFfHgE0JzLqBoyQlB,"437,356"
266,2020-12-18_67_ar,67,Si Me Tomo Una Cerveza - Remix,2020-12-18,Alan Gomez,ar,0C7OwfDvT7liF1V3LVAzS1,"432,695"
267,2020-12-18_68_ar,68,Además de Mí,2020-12-18,"Rusherking, Tiago PZK, Big One",ar,0lmXM7CjNXSjCW4my94WQ3,"427,582"
268,2020-12-18_69_ar,69,El Efecto - Remix,2020-12-18,"Rauw Alejandro, Chencho Corleone, KEVVO, Bryant Myers, Lyanno, Dalex",ar,74j34STf8L6uADnTN69ohv,"421,882"
269,2020-12-18_70_ar,70,Si Me Dices Que Sí,2020-12-18,"Reik, Farruko, Camilo",ar,56Ta1O7Jxxpjnc6cWdDKUo,"421,678"
270,2020-12-18_71_ar,71,Por Primera Vez,2020-12-18,"Camilo, Evaluna Montaner",ar,0pgj4EzB1XRqgZemoMNG5D,"414,317"
271,2020-12-18_72_ar,72,Ella Dice,2020-12-18,"TINI, KHEA",ar,4tUEgOSgpQ1E70gpvPcUPm,"413,452"
272,2020-12-18_73_ar,73,Quiéreme Mientras Se Pueda,2020-12-18,Manuel Turizo,ar,34LI7rwi9H8w2S5KTHnv1M,"412,787"
273,2020-12-18_74_ar,74,"La Curiosidad (feat. Dj Nelson, Jhay Cortez, Lunay & Kendo Kaponi) - Blue Grand Prix Remix",2020-12-18,"Jay Wheeler, Myke Towers, Rauw Alejandro",ar,7LE1K0lZyRFZjSlrnm7lfD,"410,741"
274,2020-12-18_75_ar,75,Hola - Remix,2020-12-18,"Dalex, Lenny Tavárez, Chencho Corleone, Juhn, Dímelo Flow",ar,5stPVcRqb4qixbafP9e8lt,"407,213"
275,2020-12-18_76_ar,76,Tussi,2020-12-18,"Arcangel, Justin Quiles, Eladio Carrion, De La Ghetto",ar,3pnpENd2PXAKuetjLIylEr,"382,233"
276,2020-12-18_77_ar,77,Djadja (feat. Maluma) - Remix,2020-12-18,Aya Nakamura,ar,13vDU8nPsvTGEVTMB8Vw7g,"372,471"
277,2020-12-18_78_ar,78,Par-Tusa,2020-12-18,El Dipy,ar,7iZSr3NiHlqJGAJmlfd3Ru,"367,025"
278,2020-12-18_79_ar,79,Travesuras,2020-12-18,"Flow La Movie, Nio Garcia, Casper Magico",ar,2etJ67Egf7woMgOikVrlJM,"365,274"
279,2020-12-18_80_ar,80,Don't Start Now,2020-12-18,Dua Lipa,ar,3PfIrDoz19wz7qK7tYeu62,"363,009"
280,2020-12-18_81_ar,81,Caramelo - Remix,2020-12-18,"Ozuna, KAROL G, Myke Towers",ar,67jvGGbJmOmVonlyX3mNkV,"361,259"
281,2020-12-18_82_ar,82,positions,2020-12-18,Ariana Grande,ar,35mvY5S1H3J2QZyna3TFe0,"357,473"
282,2020-12-18_83_ar,83,Relación,2020-12-18,Sech,ar,3ZG8N7aWw2meb6UrI5ZmnZ,"354,933"
283,2020-12-18_84_ar,84,Flasheaste Amor,2020-12-18,"Agapornis, Hernan y La Champion's Liga, Lauro",ar,2ACgvo2Kx4LgWqQ2amvM5C,"348,400"
284,2020-12-18_85_ar,85,Elegí (feat. Dímelo Flow),2020-12-18,"Rauw Alejandro, Dalex, Lenny Tavárez",ar,50ZC4PM7hywH27RcCfViau,"347,542"
285,2020-12-18_86_ar,86,Más De La Una,2020-12-18,"Piso 21, Maluma",ar,69Y5IZuBvGyzySFt5x7kCq,"347,055"
286,2020-12-18_87_ar,87,Hasta Que Dios Diga,2020-12-18,"Anuel AA, Bad Bunny",ar,06s3QtMJVXw1AJX3UfvZG1,"346,951"
287,2020-12-18_88_ar,88,Seguir Viviendo Sin Tu Amor,2020-12-18,Luis Alberto Spinetta,ar,2qBirMakpTdz9ymxrZEyzg,"345,619"
288,2020-12-18_89_ar,89,Tan Enamorados,2020-12-18,CNCO,ar,4z9b9AbzCw32Azqg8uJ0B6,"340,980"
289,2020-12-18_90_ar,90,Tutu,2020-12-18,"Camilo, Pedro Capó",ar,1Ol5LmdNDNpFu1oNwfgkux,"337,681"
290,2020-12-18_91_ar,91,Dance Monkey,2020-12-18,Tones And I,ar,1rgnBhdG2JDFTbYkYRZAku,"337,316"
291,2020-12-18_92_ar,92,Que Locura Fue Enamorarme de Ti (Remix),2020-12-18,"La Banda De Lechuga, Kevo DJ",ar,1Bi4FWSuiItUNREkaoeFY3,"336,688"
292,2020-12-18_93_ar,93,"Lean (feat. Towy, Osquel, Beltito & Sammy & Falsetto)",2020-12-18,"Super Yei, Jone Quest",ar,5DoLhdU27owX1NMrKLUbUl,"330,873"
293,2020-12-18_94_ar,94,Rojo,2020-12-18,J Balvin,ar,380HmhwTE2NJgawn1NwkXi,"329,199"
294,2020-12-18_95_ar,95,Me Vas a Ver,2020-12-18,El Reja,ar,77ELHW62FXS5ZGWNbcvgY0,"327,640"
295,2020-12-18_96_ar,96,PORFA,2020-12-18,"Feid, Justin Quiles",ar,4TOmcZvw0gHa7GiXRbcYAW,"327,559"
296,2020-12-18_97_ar,97,Nada,2020-12-18,"Cali Y El Dandee, Danna Paola",ar,4K8cyoCDovlc4FvtUr2Hfx,"326,166"
297,2020-12-18_98_ar,98,Relación Rota,2020-12-18,Alan Gomez,ar,5DJU9Q0jXkv1AeEEMs9rtZ,"319,326"
298,2020-12-18_99_ar,99,+Linda,2020-12-18,Dalex,ar,5cBrOhKDyiJF9bPGUHKkG0,"318,763"
299,2020-12-18_100_ar,100,Mood (feat. iann dior),2020-12-18,24kGoldn,ar,3tjFYV6RSFtuktYl3ZtYcq,"317,835"
300,2020-12-18_101_ar,101,Reloj - Remix,2020-12-18,"Alan Gomez, Maty Deejay",ar,0gFrjV5KI2KU0qR6nBn4PR,"317,251"
301,2020-12-18_102_ar,102,Colocao,2020-12-18,Nicki Nicole,ar,7MCFjPDImfjQv7GynHgVrR,"316,717"
302,2020-12-18_103_ar,103,Tak Tiki Tak,2020-12-18,Harry Nach,ar,7gwwt1IaAWwmB7af0AcuBM,"315,397"
303,2020-12-18_104_ar,104,"KHEA: Bzrp Music Sessions, Vol. 34",2020-12-18,"Bizarrap, KHEA",ar,7bidsoy3nzCDNYzAzrV7NN,"314,529"
304,2020-12-18_105_ar,105,Olvídala,2020-12-18,Los Palmeras,ar,0cXGtTRfQKSHojilCoBAOd,"314,053"
305,2020-12-18_106_ar,106,El Cielo a un Diablo,2020-12-18,"The La Planta, Pushi",ar,00fuxcwUgNfmoqBeP63MN7,"313,079"
306,2020-12-18_107_ar,107,Tal Vez (Remix),2020-12-18,"El Reja, The La Planta",ar,2tpYhYyKRsVOxiAnSSQyN0,"312,757"
307,2020-12-18_108_ar,108,Previa y Cachengue 33 - Remix,2020-12-18,Fer Palacio,ar,3kvT5YE6eyuUyRYmpyH6lS,"310,892"
308,2020-12-18_109_ar,109,Me Gusta,2020-12-18,Ciro y los Persas,ar,3pMo77B4r1NwwIK78lO4xf,"301,615"
309,2020-12-18_110_ar,110,Prisoner (feat. Dua Lipa),2020-12-18,Miley Cyrus,ar,2Oycxb8QbPkpHTo8ZrmG0B,"298,921"
310,2020-12-18_111_ar,111,Dynamite,2020-12-18,BTS,ar,4saklk6nie3yiGePpBwUoc,"294,419"
311,2020-12-18_112_ar,112,Flexin',2020-12-18,"Lit Killah, Bizarrap",ar,0hwEhPxCBLKiqeBMZavGAv,"290,500"
312,2020-12-18_113_ar,113,Fabuloso - Remix,2020-12-18,"Alan Gomez, Maty Deejay",ar,2QgxGaFetd1Muqx6AaZDw3,"289,983"
313,2020-12-18_114_ar,114,Miedito o Qué? (feat. KAROL G),2020-12-18,"Ovy On The Drums, Danny Ocean",ar,7MoZgM6AsQaZw14WnKopuy,"289,436"
314,2020-12-18_115_ar,115,Inolvidable,2020-12-18,"Ovy On The Drums, Beéle",ar,0OTtnwUO8natNWSwdZvXVF,"289,215"
315,2020-12-18_116_ar,116,Soy Una Gargola,2020-12-18,"Rauw Alejandro, Arcangel, Randy",ar,4bEwaORm2IBfu3omjEna7I,"287,937"
316,2020-12-18_117_ar,117,Sigues Con El,2020-12-18,"Dímelo Flow, Arcangel, Sech",ar,7sQKy5vlPQllr0k9IjYJv3,"286,574"
317,2020-12-18_118_ar,118,Lo Que Tienes,2020-12-18,"Oriana, Rusherking",ar,5dpLdsSEVRkTUwpOaULkeT,"286,438"
318,2020-12-18_119_ar,119,Ocho Cuarenta,2020-12-18,Rodrigo,ar,6jDx3MNG0yJdrvEBZohKBE,"285,390"
319,2020-12-18_120_ar,120,Ojitos Chiquititos,2020-12-18,"The La Planta, La Kuppe, Pushi",ar,2bGEoSwvtIi5el0jyeLbmn,"283,989"
320,2020-12-18_121_ar,121,Fresa,2020-12-18,"TINI, Lalo Ebratt",ar,0LzzrTU0t5sktycXOhViX4,"283,879"
321,2020-12-18_122_ar,122,AYNEA REMIX,2020-12-18,"FMK, Maria Becerra, Beret",ar,5dDxdj2MrqrYCGzqXfJycL,"281,456"
322,2020-12-18_123_ar,123,Yo Perreo Sola,2020-12-18,Bad Bunny,ar,0SqqAgdovOE24BzxIClpjw,"280,276"
323,2020-12-18_124_ar,124,34+35,2020-12-18,Ariana Grande,ar,6Im9k8u9iIzKMrmV7BWtlF,"280,098"
324,2020-12-18_125_ar,125,Safaera,2020-12-18,"Bad Bunny, Jowell & Randy, Ñengo Flow",ar,2DEZmgHKAvm41k4J3R2E9Y,"279,221"
325,2020-12-18_126_ar,126,GIRL LIKE ME,2020-12-18,"Black Eyed Peas, Shakira",ar,2vBET2pmrQqafaS6zIaYta,"274,496"
326,2020-12-18_127_ar,127,Nunca quise,2020-12-18,Intoxicados,ar,0ZAJ660VP57lLK4U7NlGOy,"271,660"
327,2020-12-18_128_ar,128,Bendición,2020-12-18,"Emilia, Alex Rose",ar,54LxLkCDvShuYKRtTUQ2G4,"271,087"
328,2020-12-18_129_ar,129,Amor (Ft. Mon Laferte) - MTV Unplugged,2020-12-18,Los Auténticos Decadentes,ar,1QjfU3jkGInap7Vm9lVJIQ,"270,511"
329,2020-12-18_130_ar,130,Madrid (feat. Myke Towers),2020-12-18,Maluma,ar,19OXtYzrJyCrQvTbfukt4H,"268,962"
330,2020-12-18_131_ar,131,"PORFA Remix ( Feat. Maluma, Nicky Jam, Sech) - Remix",2020-12-18,"Feid, J Balvin, Justin Quiles",ar,7lUdbnz7wsv3C9zzf4WHl9,"268,133"
331,2020-12-18_132_ar,132,La Playax,2020-12-18,Fer Palacio,ar,40fOB5r0wfKzcKZU0SkrAI,"267,644"
332,2020-12-18_133_ar,133,Bésame - Remix,2020-12-18,"El Reja, Lira, Rombai, Hernan y La Champion's Liga",ar,0pqec6C3SFkOAyDIoYYNPG,"266,062"
333,2020-12-18_134_ar,134,Fantasias,2020-12-18,"Rauw Alejandro, Farruko",ar,6mAN61JH0dzyZpWslS11jy,"263,579"
334,2020-12-18_135_ar,135,Una Cerveza,2020-12-18,Rafaga,ar,3LNZSTiwQYL7BnTfHvIOII,"263,479"
335,2020-12-18_136_ar,136,Victoria,2020-12-18,"Lunay, Beéle",ar,2BxzmBb2uqwnpyVuJqIIV9,"263,070"
336,2020-12-18_137_ar,137,Qué Mal Te Fue (Remix),2020-12-18,"Natti Natasha, Justin Quiles, Miky Woodz",ar,7FhopXtl9z9YtD9NwUf9ss,"261,577"
337,2020-12-18_138_ar,138,Fumeteo Xxx,2020-12-18,Bruno Cabrera Dj,ar,341H6yOTzGOlExN35DiPyM,"261,022"
338,2020-12-18_139_ar,139,Anaranjado,2020-12-18,"Jowell & Randy, J Balvin",ar,0cRgJuB6TRtb5RZ2HkjSLh,"260,575"
339,2020-12-18_140_ar,140,Me Vas a Extrañar - En Vivo,2020-12-18,"Damas Gratis, Viru Kumbieron",ar,3CACzG9I3AoKUKA3ODE5zW,"260,352"
340,2020-12-18_141_ar,141,Spaghetti del Rock,2020-12-18,Divididos,ar,6rg1MBZqggsQ5olFGTw0rr,"259,499"
341,2020-12-18_142_ar,142,Duele,2020-12-18,"TINI, John C",ar,5WjZ7NRqanGY40KqcSBZIE,"258,130"
342,2020-12-18_143_ar,143,Vámonos,2020-12-18,Lira,ar,4Uc8YalUCcHZtZK25oB4Fy,"257,413"
343,2020-12-18_144_ar,144,Locura,2020-12-18,"Cali Y El Dandee, Sebastian Yatra",ar,5379uuUPHodsdVhy8pIAAr,"256,354"
344,2020-12-18_145_ar,145,Hawái - Remix,2020-12-18,"Maluma, The Weeknd",ar,0GzuHFG4Ql6DoyxFRnIk3F,"255,940"
345,2020-12-18_146_ar,146,Mirenla,2020-12-18,Ciro y los Persas,ar,027NtsXW0vpDFhzxsJKmTL,"254,813"
346,2020-12-18_147_ar,147,Levitating (feat. DaBaby),2020-12-18,Dua Lipa,ar,5nujrmhLynf4yMoMtj8AQF,"252,584"
347,2020-12-18_148_ar,148,Flaca,2020-12-18,Andrés Calamaro,ar,1p7m9H4H8s0Y7SgRm7j3ED,"252,008"
348,2020-12-18_149_ar,149,Diosa,2020-12-18,Myke Towers,ar,3JHpk0DOTOzyh0777JFAky,"249,206"
349,2020-12-18_150_ar,150,El Mismo Aire,2020-12-18,La K'onga,ar,7onMf0QvWgRba2MRxG27yj,"247,965"
350,2020-12-18_151_ar,151,Flow anti dea - Remix,2020-12-18,Alan Gomez,ar,3zdEuCK4xs12AMmvAh3kIn,"247,813"
351,2020-12-18_152_ar,152,Bonita,2020-12-18,Jeeiph,ar,7EUvcSFkyVB73zrblhQmEL,"247,716"
352,2020-12-18_153_ar,153,HACIENDO QUE ME AMAS,2020-12-18,Bad Bunny,ar,26QApq0cuO9brJigr0C0W4,"245,700"
353,2020-12-18_154_ar,154,Adore You,2020-12-18,Harry Styles,ar,3jjujdWJ72nww5eGnfs2E7,"245,213"
354,2020-12-18_155_ar,155,Soy Sabalero,2020-12-18,Los Palmeras,ar,6MIulZ9FG6Td02EpvFC5ZL,"245,123"
355,2020-12-18_156_ar,156,Golden,2020-12-18,Harry Styles,ar,45S5WTQEGOB1VHr1Q4FuPl,"244,767"
356,2020-12-18_157_ar,157,Jangueox,2020-12-18,Fer Palacio,ar,5Zxq7UC7Iqv9pfZdq3rAcQ,"242,900"
357,2020-12-18_158_ar,158,Jangueo,2020-12-18,"Alex Rose, Rafa Pabön",ar,1bRpSCFv6P2OUhciByeRYR,"242,037"
358,2020-12-18_159_ar,159,11 Y 6,2020-12-18,Fito Paez,ar,2PkTjm1QAJCZbJ9MqC4RqA,"241,617"
359,2020-12-18_160_ar,160,Break My Heart,2020-12-18,Dua Lipa,ar,017PF4Q3l4DBUiWoXk4OWT,"240,686"
360,2020-12-18_161_ar,161,Crimen,2020-12-18,Gustavo Cerati,ar,3oqWr0jDWNXxWufNogGREp,"240,447"
361,2020-12-18_162_ar,162,Intento,2020-12-18,Ulises Bueno,ar,66ggNhGinVQLTYJODy6P74,"239,833"
